Majority.protein.IDs	Protein.ID	Entry.Name	Gene.names	Protein.Length	Coverage	Organism	Protein.Existence	Description	Protein.Probability	Top.Peptide.Probability	razorUniqueCount	spectraCount	razorUniqueCount.MIAPACA_1	razorUniqueCount.MIAPACA_2	razorUniqueCount.MIAPACA_3	razorUniqueCount.MIAPACA_4	razorUniqueCount.MIAPACA_5	razorUniqueCount.MIAPACA_AG205_1	razorUniqueCount.MIAPACA_AG205_2	razorUniqueCount.MIAPACA_AG205_3	razorUniqueCount.MIAPACA_AG205_4	razorUniqueCount.MIAPACA_AG205_5	razorUniqueCount.PGRMC1_1	razorUniqueCount.PGRMC1_2	razorUniqueCount.PGRMC1_3	razorUniqueCount.PGRMC1_4	razorUniqueCount.PGRMC1_5	razorUniqueCount.PGRMC1_AG205_1	razorUniqueCount.PGRMC1_AG205_2	razorUniqueCount.PGRMC1_AG205_3	razorUniqueCount.PGRMC1_AG205_4	razorUniqueCount.PGRMC1_AG205_5	Indistinguishable.Proteins	Potential.contaminant	quantified	logFC_PGRMC1__vs__MIAPACA	AveExpr_PGRMC1__vs__MIAPACA	t_PGRMC1__vs__MIAPACA	P.Value_PGRMC1__vs__MIAPACA	adj.P.Val_PGRMC1__vs__MIAPACA	B_PGRMC1__vs__MIAPACA	logFC_PGRMC1_AG205__vs__MIAPACA_AG205	AveExpr_PGRMC1_AG205__vs__MIAPACA_AG205	t_PGRMC1_AG205__vs__MIAPACA_AG205	P.Value_PGRMC1_AG205__vs__MIAPACA_AG205	adj.P.Val_PGRMC1_AG205__vs__MIAPACA_AG205	B_PGRMC1_AG205__vs__MIAPACA_AG205	logFC_PGRMC1__vs__PGRMC1_AG205	AveExpr_PGRMC1__vs__PGRMC1_AG205	t_PGRMC1__vs__PGRMC1_AG205	P.Value_PGRMC1__vs__PGRMC1_AG205	adj.P.Val_PGRMC1__vs__PGRMC1_AG205	B_PGRMC1__vs__PGRMC1_AG205	logFC_MIAPACA__vs__MIAPACA_AG205	AveExpr_MIAPACA__vs__MIAPACA_AG205	t_MIAPACA__vs__MIAPACA_AG205	P.Value_MIAPACA__vs__MIAPACA_AG205	adj.P.Val_MIAPACA__vs__MIAPACA_AG205	B_MIAPACA__vs__MIAPACA_AG205	TotalIntensity_MIAPACA_1	TotalIntensity_MIAPACA_2	TotalIntensity_MIAPACA_3	TotalIntensity_MIAPACA_4	TotalIntensity_MIAPACA_5	TotalIntensity_MIAPACA_AG205_1	TotalIntensity_MIAPACA_AG205_2	TotalIntensity_MIAPACA_AG205_3	TotalIntensity_MIAPACA_AG205_4	TotalIntensity_MIAPACA_AG205_5	TotalIntensity_PGRMC1_1	TotalIntensity_PGRMC1_2	TotalIntensity_PGRMC1_3	TotalIntensity_PGRMC1_4	TotalIntensity_PGRMC1_5	TotalIntensity_PGRMC1_AG205_1	TotalIntensity_PGRMC1_AG205_2	TotalIntensity_PGRMC1_AG205_3	TotalIntensity_PGRMC1_AG205_4	TotalIntensity_PGRMC1_AG205_5	UniqueIntensity_MIAPACA_1	UniqueIntensity_MIAPACA_2	UniqueIntensity_MIAPACA_3	UniqueIntensity_MIAPACA_4	UniqueIntensity_MIAPACA_5	UniqueIntensity_MIAPACA_AG205_1	UniqueIntensity_MIAPACA_AG205_2	UniqueIntensity_MIAPACA_AG205_3	UniqueIntensity_MIAPACA_AG205_4	UniqueIntensity_MIAPACA_AG205_5	UniqueIntensity_PGRMC1_1	UniqueIntensity_PGRMC1_2	UniqueIntensity_PGRMC1_3	UniqueIntensity_PGRMC1_4	UniqueIntensity_PGRMC1_5	UniqueIntensity_PGRMC1_AG205_1	UniqueIntensity_PGRMC1_AG205_2	UniqueIntensity_PGRMC1_AG205_3	UniqueIntensity_PGRMC1_AG205_4	UniqueIntensity_PGRMC1_AG205_5	Intensity_MIAPACA_1	Intensity_MIAPACA_2	Intensity_MIAPACA_3	Intensity_MIAPACA_4	Intensity_MIAPACA_5	Intensity_MIAPACA_AG205_1	Intensity_MIAPACA_AG205_2	Intensity_MIAPACA_AG205_3	Intensity_MIAPACA_AG205_4	Intensity_MIAPACA_AG205_5	Intensity_PGRMC1_1	Intensity_PGRMC1_2	Intensity_PGRMC1_3	Intensity_PGRMC1_4	Intensity_PGRMC1_5	Intensity_PGRMC1_AG205_1	Intensity_PGRMC1_AG205_2	Intensity_PGRMC1_AG205_3	Intensity_PGRMC1_AG205_4	Intensity_PGRMC1_AG205_5	LFQIntensity_MIAPACA_1	LFQIntensity_MIAPACA_2	LFQIntensity_MIAPACA_3	LFQIntensity_MIAPACA_4	LFQIntensity_MIAPACA_5	LFQIntensity_MIAPACA_AG205_1	LFQIntensity_MIAPACA_AG205_2	LFQIntensity_MIAPACA_AG205_3	LFQIntensity_MIAPACA_AG205_4	LFQIntensity_MIAPACA_AG205_5	LFQIntensity_PGRMC1_1	LFQIntensity_PGRMC1_2	LFQIntensity_PGRMC1_3	LFQIntensity_PGRMC1_4	LFQIntensity_PGRMC1_5	LFQIntensity_PGRMC1_AG205_1	LFQIntensity_PGRMC1_AG205_2	LFQIntensity_PGRMC1_AG205_3	LFQIntensity_PGRMC1_AG205_4	LFQIntensity_PGRMC1_AG205_5	ImputedIntensity_MIAPACA_1	ImputedIntensity_MIAPACA_2	ImputedIntensity_MIAPACA_3	ImputedIntensity_MIAPACA_4	ImputedIntensity_MIAPACA_5	ImputedIntensity_MIAPACA_AG205_1	ImputedIntensity_MIAPACA_AG205_2	ImputedIntensity_MIAPACA_AG205_3	ImputedIntensity_MIAPACA_AG205_4	ImputedIntensity_MIAPACA_AG205_5	ImputedIntensity_PGRMC1_1	ImputedIntensity_PGRMC1_2	ImputedIntensity_PGRMC1_3	ImputedIntensity_PGRMC1_4	ImputedIntensity_PGRMC1_5	ImputedIntensity_PGRMC1_AG205_1	ImputedIntensity_PGRMC1_AG205_2	ImputedIntensity_PGRMC1_AG205_3	ImputedIntensity_PGRMC1_AG205_4	ImputedIntensity_PGRMC1_AG205_5
sp|Q9HCD5|NCOA5_HUMAN	Q9HCD5	NCOA5_HUMAN	NCOA5	579	15.5	Homo sapiens OX=9606	1:Experimental evidence at protein level	Nuclear receptor coactivator 5	0.9592	0.994	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9HCD6|TANC2_HUMAN	Q9HCD6	TANC2_HUMAN	TANC2	1990	18.3	Homo sapiens OX=9606	1:Experimental evidence at protein level	Protein TANC2	1	0.9963	3	7	0	0	0	0	1	0	1	0	0	0	1	2	1	0	1	0	0	0	0	0				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9HCE1|MOV10_HUMAN	Q9HCE1	MOV10_HUMAN	MOV10	1003	40.8	Homo sapiens OX=9606	1:Experimental evidence at protein level	Helicase MOV-10	1	0.999	16	140	8	6	6	6	7	2	3	3	2	4	7	11	11	10	11	10	8	8	9	8			+	0.475671682217289	26.4722366977738	4.91543426528596	0.000767095220705696	0.00244889388111102	-1.40484125892681	0.990143714400858	26.082453532916	9.62808855013482	3.72301020360381e-06	9.24968223470213e-05	4.6206154730598	0.132547148766061	26.6437989644994	1.23162136591034	0.247940131714854	0.35736231340979	-6.9627027520766	0.647019180949624	25.9108912661904	6.86251182794789	6.51557238660407e-05	0.000328477377123471	1.3457317104043	26.3021650355331	26.3725897121821	26.0207161731914	26.3573886370186	26.1191447254006	25.578137820204	25.7465364628839	25.4179256348262	25.5524541613579	25.6418542993057	26.6450191491534	26.5399868123147	26.7032620221425	26.7777317877861	26.8843629230156	26.6618421265537	26.4391761226512	26.8393872886741	26.4687211053502	26.4785003073528	26.3021650355331	26.3725897121821	26.0207161731914	26.3573886370186	26.1191447254006	25.578137820204	25.7465364628839	25.4179256348262	25.5524541613579	25.6418542993057	26.6450191491534	26.5399868123147	26.7032620221425	26.7777317877861	26.8843629230156	26.6618421265537	26.4391761226512	26.8393872886741	26.4687211053502	26.4785003073528	26.3021650355331	26.3725897121821	26.0207161731914	26.3573886370186	26.1191447254006	25.578137820204	25.7465364628839	25.4179256348262	25.5524541613579	25.6418542993057	26.6450191491534	26.5399868123147	26.7032620221425	26.7777317877861	26.8843629230156	26.6618421265537	26.4391761226512	26.8393872886741	26.4687211053502	26.4785003073528	26.3021650355331	26.3725897121821	26.0207161731914	26.3573886370186	26.1191447254006	25.578137820204	25.7465364628839	25.4179256348262	25.5524541613579	25.6418542993057	26.6450191491534	26.5399868123147	26.7032620221425	26.7777317877861	26.8843629230156	26.6618421265537	26.4391761226512	26.8393872886741	26.4687211053502	26.4785003073528	26.3021650355331	26.3725897121821	26.0207161731914	26.3573886370186	26.1191447254006	25.578137820204	25.7465364628839	25.4179256348262	25.5524541613579	25.6418542993057	26.6450191491534	26.5399868123147	26.7032620221425	26.7777317877861	26.8843629230156	26.6618421265537	26.4391761226512	26.8393872886741	26.4687211053502	26.4785003073528
sp|Q9HCG8|CWC22_HUMAN	Q9HCG8	CWC22_HUMAN	CWC22	908	13.4	Homo sapiens OX=9606	1:Experimental evidence at protein level	Pre-mRNA-splicing factor CWC22 homolog	1	0.999	2	25	2	1	1	1	1	1	1	1	1	2	2	1	0	2	1	2	1	1	2	1				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9HCM4|E41L5_HUMAN	Q9HCM4	E41L5_HUMAN	EPB41L5	733	25.5	Homo sapiens OX=9606	1:Experimental evidence at protein level	Band 4.1-like protein 5	1	0.999	6	83	8	3	6	6	7	6	6	5	5	4	2	4	3	3	3	4	2	0	3	3			+	-0.602275176809773	25.4031728027041	-6.49078988556652	9.9831034826223e-05	0.000454038541003559	0.78820230090276	-0.664398870193939	24.9695970507213	-1.93438994855224	0.0838757547344142	0.164659315745901	-5.88988989584016	0.464637598674905	24.8697164149618	1.40665666240181	0.191641248631443	0.294726252407923	-6.74770672071563	0.402513905290736	25.5030534384636	3.06004272576982	0.0131821960609312	0.0280080574661181	-4.29353191185275	25.7779935850747	25.6046553626132	25.8015711146653	25.6016381896667	25.7356937035251	25.4633057155964	25.3383016851922	25.2813056553488	24.8454199879977	25.5806493849563	25.3554714109955	25.1239980609615	24.8887920127751	25.068265597896	25.0736489888681	25.1950381225305	24.6181058497459	NA	24.9042098551192	25.1467829130429	25.1046299444131	25.1308443638862	25.3251578883052	24.8076569902429	25.3111101033423	24.9169578786862	24.6684336041415	24.5135160554294	24.0714376479905	25.514121200426	NA	24.5227424278944	24.2726128429869	24.6207968235707	24.3805004350318	24.7575430167308	NA	NA	24.4927685790212	24.6478369479215	25.7779935850747	25.6046553626132	25.8015711146653	25.6016381896667	25.7356937035251	25.4633057155964	25.3383016851922	25.2813056553488	24.8454199879977	25.5806493849563	25.3554714109955	25.1239980609615	24.8887920127751	25.068265597896	25.0736489888681	25.1950381225305	24.6181058497459	NA	24.9042098551192	25.1467829130429	25.7779935850747	25.6046553626132	25.8015711146653	25.6016381896667	25.7356937035251	25.4633057155964	25.3383016851922	25.2813056553488	24.8454199879977	25.5806493849563	25.3554714109955	25.1239980609615	24.8887920127751	25.068265597896	25.0736489888681	25.1950381225305	24.6181058497459	NA	24.9042098551192	25.1467829130429	25.7779935850747	25.6046553626132	25.8015711146653	25.6016381896667	25.7356937035251	25.4633057155964	25.3383016851922	25.2813056553488	24.8454199879977	25.5806493849563	25.3554714109955	25.1239980609615	24.8887920127751	25.068265597896	25.0736489888681	25.1950381225305	24.6181058497459	23.3228513376831	24.9042098551192	25.1467829130429
sp|Q9HD33|RM47_HUMAN	Q9HD33	RM47_HUMAN	MRPL47	250	8.8	Homo sapiens OX=9606	1:Experimental evidence at protein level	39S ribosomal protein L47, mitochondrial	0.9906	0.9989	1	14	0	0	0	0	1	0	0	0	1	0	1	1	1	1	1	2	1	1	2	1				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9HD45|TM9S3_HUMAN	Q9HD45	TM9S3_HUMAN	TM9SF3	589	7.6	Homo sapiens OX=9606	1:Experimental evidence at protein level	Transmembrane 9 superfamily member 3	0.99	0.9988	1	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9HD67|MYO10_HUMAN	Q9HD67	MYO10_HUMAN	MYO10	2058	23.4	Homo sapiens OX=9606	1:Experimental evidence at protein level	Unconventional myosin-X	1	0.999	17	107	9	8	6	6	7	10	4	3	6	9	5	4	3	1	3	4	3	5	7	4			+	-0.864488234642366	25.8808067580432	-4.0220489294219	0.00284908725306265	0.00724603683465486	-2.79877357690751	-0.078730957201973	26.2461803765554	-0.694461206953997	0.504290000801283	0.635990876345998	-7.36735063505698	-0.758252257232478	25.8276887693382	-3.28775300169499	0.0088492320526261	0.0261789781556855	-3.76784031651813	0.027505020207915	26.2992983652604	0.367352876967004	0.721637302706488	0.774351362601925	-7.79440563527325	26.1922758054333	26.3064945273746	26.4768990718824	26.2585059395134	26.331079032618	26.3249831222557	26.2869914154665	26.3723423456915	26.3173442935218	26.1260680988466	25.8292700026965	25.4382082107857	25.6289741077546	NA	25.7402490281404	26.2683670930322	26.268754287817	26.358284447973	26.3184071005239	25.8202615604261	26.1922758054333	26.3064945273746	26.4768990718824	26.2585059395134	26.331079032618	26.3249831222557	26.2869914154665	26.3723423456915	26.3173442935218	26.1260680988466	25.8292700026965	25.4382082107857	25.6289741077546	NA	25.7402490281404	26.2683670930322	26.268754287817	26.358284447973	26.3184071005239	25.8202615604261	26.1922758054333	26.3064945273746	26.4768990718824	26.2585059395134	26.331079032618	26.3249831222557	26.2869914154665	26.3723423456915	26.3173442935218	26.1260680988466	25.8292700026965	25.4382082107857	25.6289741077546	NA	25.7402490281404	26.2683670930322	26.268754287817	26.358284447973	26.3184071005239	25.8202615604261	26.1922758054333	26.3064945273746	26.4768990718824	26.2585059395134	26.331079032618	26.3249831222557	26.2869914154665	26.3723423456915	26.3173442935218	26.1260680988466	25.8292700026965	25.4382082107857	25.6289741077546	NA	25.7402490281404	26.2683670930322	26.268754287817	26.358284447973	26.3184071005239	25.8202615604261	26.1922758054333	26.3064945273746	26.4768990718824	26.2585059395134	26.331079032618	26.3249831222557	26.2869914154665	26.3723423456915	26.3173442935218	26.1260680988466	25.8292700026965	25.4382082107857	25.6289741077546	24.6061118542327	25.7402490281404	26.2683670930322	26.268754287817	26.358284447973	26.3184071005239	25.8202615604261
sp|Q9HDC9|APMAP_HUMAN	Q9HDC9	APMAP_HUMAN	APMAP	416	38.2	Homo sapiens OX=9606	1:Experimental evidence at protein level	Adipocyte plasma membrane-associated protein	1	0.999	3	10	0	0	0	0	0	2	0	1	1	0	0	1	0	0	0	2	1	0	0	2				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.9955619618266	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.9397648175409	NA	NA	NA	25.3077440493184	NA	NA	NA	NA	NA	25.9955619618266	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.9397648175409	NA	NA	NA	25.3077440493184	NA	NA	NA	NA	NA	25.9955619618266	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.9397648175409	NA	NA	NA	25.3077440493184	NA	NA	NA	NA	NA	25.9955619618266	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.9397648175409	NA	NA	NA	25.3077440493184	NA	NA	NA	NA	NA	25.9955619618266	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.9397648175409	NA	NA	NA	25.3077440493184
sp|Q9NP64|NO40_HUMAN	Q9NP64	NO40_HUMAN	ZCCHC17	241	24.9	Homo sapiens OX=9606	1:Experimental evidence at protein level	Nucleolar protein of 40 kDa	0.9914	0.999	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9NP72|RAB18_HUMAN	Q9NP72	RAB18_HUMAN	RAB18	206	29.1	Homo sapiens OX=9606	1:Experimental evidence at protein level	Ras-related protein Rab-18	1	0.999	2	4	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	1	0	0	0	0				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9NP79|VTA1_HUMAN	Q9NP79	VTA1_HUMAN	VTA1	307	8.8	Homo sapiens OX=9606	1:Experimental evidence at protein level	Vacuolar protein sorting-associated protein VTA1 homolog	0.9907	0.9989	1	3	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9NQC3|RTN4_HUMAN	Q9NQC3	RTN4_HUMAN	RTN4	1192	7.4	Homo sapiens OX=9606	1:Experimental evidence at protein level	Reticulon-4	1	0.999	1	8	0	0	0	0	0	2	0	0	1	3	0	0	0	0	0	1	1	0	0	0				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.7209617786216	NA	NA	NA	25.4166546483658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.7209617786216	NA	NA	NA	25.4166546483658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.7209617786216	NA	NA	NA	25.4166546483658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.7209617786216	NA	NA	NA	25.4166546483658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.7209617786216	NA	NA	NA	25.4166546483658	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
sp|Q9NQW6|ANLN_HUMAN	Q9NQW6	ANLN_HUMAN	ANLN	1124	16.1	Homo sapiens OX=9606	1:Experimental evidence at protein level	Anillin	1	0.999	2	21	1	0	1	1	1	1	1	1	1	1	3	2	1	3	2	0	0	1	0	0			+	2.89455561741202	25.462339651391	4.83830652862049	0.000855216688000805	0.0026745599515953	-1.52102192031798	-0.169140906854402	23.8784459860721	-0.749208319273813	0.472168019959804	0.605854146093002	-7.32601856652236	3.11574192745212	25.351746496371	5.24729769330472	0.000455616072720231	0.00248142576469452	-0.645090940917057	0.0520454031856872	23.9890391410922	0.231057825319076	0.822310280228153	0.855875701241579	-7.83908278015518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.6647170129013	27.5588609216878	NA	27.6017330500067	27.3219435044506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.6647170129013	27.5588609216878	NA	27.6017330500067	27.3219435044506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.6647170129013	27.5588609216878	NA	27.6017330500067	27.3219435044506	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27.6647170129013	27.5588609216878	NA	27.6017330500067	27.3219435044506	NA	NA	NA	NA	NA	23.8218678538324	24.125143583388	23.7128862914229	24.3967399685042	24.0186715162776	23.9844137746879	24.5145826303017	24.1630138783275	23.886304287743	23.2667676264366	27.6647170129013	27.5588609216878	24.4008328114388	27.6017330500067	27.3219435044506	23.6692151234891	23.4111446596406	23.8413601527973	24.1048156179252	23.9428421093725
sp|Q9NQZ2|SAS10_HUMAN	Q9NQZ2	SAS10_HUMAN	UTP3	479	10	Homo sapiens OX=9606	1:Experimental evidence at protein level	Something about silencing protein 10	1	0.9988	2	20	3	3	2	3	1	0	0	1	0	0	0	1	1	1	0	1	1	0	1	1			+	-1.83257317961861	24.4447820240613	-4.14501451145693	0.00236236333257076	0.00615514849954217	-2.60096699730704	-0.151524798089543	23.6539136090773	-0.441841798654474	0.668651400694643	0.762638545370597	-7.52031857507585	-0.0496557757804794	23.5533233221423	-0.132917896238424	0.897053578409309	0.933198594389171	-7.72927980777161	1.63139260574859	24.5453723109963	3.92251308279157	0.00333019105650744	0.00859794781861922	-2.8631531396376	25.4334952821179	25.7278741418124	26.273013702606	25.606822326926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.4334952821179	25.7278741418124	26.273013702606	25.606822326926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.4334952821179	25.7278741418124	26.273013702606	25.606822326926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.4334952821179	25.7278741418124	26.273013702606	25.606822326926	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.4334952821179	25.7278741418124	26.273013702606	25.606822326926	23.7641376158909	23.4828177033687	23.8794254088661	23.4258403494457	23.701489390249	24.1588071886807	22.911037419037	24.1601077571639	23.3622457616818	23.4236182788192	23.7854679545581	22.6888852646549	23.025376878132	24.3511042940482	24.3583199528855	23.4670696604419
sp|Q9NR28|DBLOH_HUMAN	Q9NR28	DBLOH_HUMAN	DIABLO	239	26.4	Homo sapiens OX=9606	1:Experimental evidence at protein level	Diablo homolog, mitochondrial	0.9863	0.9984	1	4	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1	0	1	0	0				NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
